Unnamed: 0,CPU cores,CPU freq,CPU model,RAM,ROM,SIM cards,battery,brand,charging port,comments,front camera,model,month,price,rear camera,rear camera specs,resolution,screen material,screen size,weight,year
48348020419,,,骁龙675,,,2个,4000.0,vivo,Type-C,1600.0,,X27,3月,2998.0,3.0,,2527200.0,AMOLED,6.39,188,2019年
35026075562,,,,4.0,128.0,2个,3340.0,,Micro USB,900.0,,nova3i,8月,1278.0,,,697416.0,,6.3,169,2018年
46552975916,,,麒麟980,,,2个,3650.0,,Type-C,500.0,,HUAWEI P30,4月,4288.0,3.0,,697416.0,OLED,6.1,165,2019年
100003896684,,,,,64.0,2个,,Apple,Lightning（iPhone）,7600.0,700万像素,iPhone XS Max,9月,8065.0,2.0,双1200万像素,3338496.0,OLED,6.5,208,2018年
18241544612,,,,,256.0,1个,,Apple,,4000.0,,iPhone8,,5299.0,,1200万像素,,,,,2017年
50117753634,,,麒麟710,,,2个,4000.0,HUAWEI,Type-C,60.0,,nova 5i,6月,2199.2,4.0,,737156.0,LTPS,6.4,178,2019年
32156607131,,,,,,,3750.0,HUAWEI,,3700.0,,荣耀Play,6月,1955.0,2.0,1600+200万像素,,,6.3,176,2018年
50509040433,,,麒麟980,,,2个,3500.0,HUAWEI,Type-C,60.0,,华为nova5pro,6月,2999.0,,,697416.0,,6.39,171,2019年
47705330016,八核,,骁龙730,6.0,128.0,2个,4000.0,XIAOMI,Type-C,100.0,2000万像素,Redmi K20,5月,2099.0,3.0,4800万+1300万+800万像素,2527200.0,AMOLED,6.39,191,2019年
11704358259,,,,6.0,128.0,2个,3340.0,HUAWEI,Type-C,3600.0,,nova4e,,1999.0,,,746545.0,LTPS,6.15,166,2019年
33195837188,八核,0,麒麟710,6.0,128.0,2个,,HUAWEI,Micro USB,3600.0,2400万+200万像素,0,7月,1768.0,2.0,1600万+1200万像素,2527200.0,TFT,6.3,0,2018年
45257686622,八核,,麒麟980,6.0,128.0,2个,4000.0,HUAWEI,Type-C,20.0,2400万像素,Mate 20,10月,3999.0,3.0,1600万像素+1200万像素+800万像素,2423520.0,TFT LCD（IPS）,6.53,188,2018年
33322368319,八核,,麒麟710,6.0,128.0,2个,3340.0,,Micro USB,2300.0,2400万+200万像素,INE-AL00,8月,1598.0,2.0,1600+200万像素,2527200.0,TFT,6.3,169,2018年
43838457157,,,麒麟980,,,2个,3650.0,HUAWEI,Type-C,80.0,,HUAWEI P30,4月,3988.0,3.0,,754689.0,OLED,6.1,165,2019年
29462906884,八核,,骁龙625,4.0,64.0,2个,4000.0,XIAOMI,Micro USB,3600.0,500万像素,红米6 Pro,6月,1088.0,2.0,1200+500万像素,2462400.0,,5.84,178,2018年
48356369503,八核,,骁龙675,,,2个,4000.0,MEIZU,Type-C,100.0,1600万像素,16Xs,6月,1499.0,3.0,4800万+800万+500万像素,2410560.0,OLED,6.2,165,2019年
45601358328,,,麒麟710,,,2个,3400.0,HUAWEI,Micro USB,100.0,,荣耀20i,4月,1399.0,3.0,,697416.0,IPS,6.21,164,2019年
38476959435,八核 + 微智核i7,4×73 2.36GHz+4× 53 1.8GHz,麒麟970,8.0,128.0,2个,3750.0,,Type-C,2800.0,2500万像素,VCE-AL00,12月,2799.2,3.0,2000万+1600万+200万像素,2494800.0,LCD,6.4,172,2018年
47611953964,八核,4*Cortex-A73 2.2GHz + 4*C,麒麟710F,,,2个,4000.0,HUAWEI,,100.0,1600万+200万像素,畅享9plus,10月,1178.0,2.0,1300+200万像素,2527200.0,IPS,6.5,173,2018年
4901275,,,,,,2个,1000.0,Philips,Micro USB,7500.0,,E321,8月,349.0,1.0,200万像素,76800.0,TFT,2.4,110,2017年
34660381695,,,麒麟980,6.0,128.0,2个,5000.0,HUAWEI,Type-C,90.0,,Mate 20 X,10月,4099.0,,,683887.0,OLED,7.2,232,2018年
40468792100,,,,3.0,32.0,2个,3180.0,OPPO,Micro USB,5800.0,,OPPO A1,4月,799.0,,,655599.0,TFT,5.7,143,2018年
33568250394,,,骁龙660,,,,3350.0,,Type-C,4500.0,,0,9月,1311.0,2.0,,2462400.0,,6.26,0,2018年
36639671874,,,,,,2个,4000.0,,Type-C,100.0,,p20 pro,4月,3688.0,3.0,,2419200.0,OLED,6.1,180,2018年
26853911646,八核,,骁龙430,3.0,32.0,,3000.0,,,3500.0,800万像素,,4月,798.0,,1300万像素,1036800.0,,5.7,150,2018年
43737557937,八核,,麒麟980,8.0,128.0,2个,4200.0,HUAWEI,Type-C,300.0,3200万像素,HUAWEI P30 Pro,4月,5488.0,3.0,4000+2000+800万像素,2527200.0,OLED,,192,2019年
48390689805,,,麒麟980,,,2个,3650.0,HUAWEI,Type-C,400.0,,HUAWEI P30,,4288.2,3.0,,2527200.0,,6.1,165,2019年
39910065208,,,,8.0,128.0,2个,3750.0,HUAWEI,Type-C,3500.0,,华为nova4,12月,2799.8,,,737156.0,IPS,6.4,172,2018年
26810753123,八核,0,,4.0,64.0,2个,,HUAWEI,Micro USB,3500.0,1600万+200万像素,0,4月,1048.0,2.0,1300+200万像素,,TFT,,0,2018年
50019429096,,,,,,2个,4000.0,HUAWEI,Micro USB,100.0,,华为畅享9,,999.2,2.0,,1094400.0,,6.26,168,2018年
22864675206,八核,,骁龙450,3.0,32.0,2个,4000.0,HUAWEI,Micro USB,3400.0,800万像素,华为畅享9,12月,799.0,2.0,1300+200万像素,1094400.0,TFT,6.26,168,2018年
19591525712,,,,,64.0,1个,,Apple,,700.0,700万像素,iPhone 8 Plus,9月,4598.0,2.0,双1200万像素,2073600.0,,5.5,202,2017年
27624772919,八核,,骁龙660,6.0,64.0,2个,3010.0,XIAOMI,Type-C,1800.0,2000万像素,,4月,948.0,2.0,2000+1200万像素,2332800.0,,5.99,168,2018年
28203619007,八核,,麒麟970,6.0,64.0,2个,3400.0,HUAWEI,Type-C,3400.0,2400万像素,P20,4月,2985.0,2.0,1200万像素,,TFT,5.8,165,2018年
37297332990,八核,2.2GHz +1.7GHz,,6.0,128.0,2个,3400.0,,Micro USB,2300.0,2400万像素,荣耀10青春版,11月,1538.0,2.0,1300万+200万像素,,,6.21,162,2018年
48059506100,,,麒麟980,8.0,128.0,2个,3750.0,,Type-C,100.0,,荣耀20,6月,2699.0,,,754689.0,TFT LCD（IPS）,6.26,174,2019年
26869892598,,,骁龙430,2.0,32.0,2个,3000.0,,Micro USB,1400.0,,荣耀7A,4月,629.0,,,655599.0,IPS,5.7,150,2018年
45715410489,八核,,骁龙855,6.0,128.0,2个,3600.0,MEIZU,Type-C,1100.0,,16s,4月,2698.0,2.0,4800万+2000万像素,,OLED,6.2,165,2019年
48002632849,,,骁龙855,,,2个,4000.0,,Type-C,600.0,,7 Pro,5月,5099.0,3.0,,729589.0,AMOLED,6.7,206,2019年
29783158622,八核,1.8GHz,,,,2个,4230.0,OPPO,Micro USB,9700.0,800万像素,A5,7月,1199.0,2.0,1200万+800万像素,,TFT,6.2,168,2018年
45065250525,,,,6.0,64.0,2个,3400.0,,Micro USB,400.0,,荣耀20i,4月,1399.0,,,754689.0,IPS,6.21,164,2019年
33310046418,八核,,骁龙845,6.0,128.0,2个,,XIAOMI,Type-C,4300.0,2000万像素,小米8,5月,1908.0,2.0,双1200万像素,,,,,2018年
16414812052,,,,,64.0,1个,,Apple,Lightning（iPhone）,6900.0,700万像素,iPhone X,9月,6168.0,2.0,1200万像素,2740500.0,,,174,2017年
16462803160,,,,,128.0,1个,,,,3200.0,,,,2869.0,,,596120.0,,5.5,,2015年
40707959579,,,麒麟980,8.0,256.0,2个,4000.0,HUAWEI,Type-C,600.0,,荣耀V20,12月,3399.0,,,737156.0,,6.4,180,2018年
29282189374,,,,2.0,16.0,,,,,4200.0,500万像素,红米6A,6月,599.0,1.0,1300万像素,,,5.45,,2018年
28680465232,,,,,,2个,3340.0,,Micro USB,1200.0,,麦芒6,9月,1028.0,1.0,,659074.0,IPS,5.9,164,2017年
50645345914,,,麒麟710,,,2个,4000.0,,Type-C,50.0,,nova 5i,6月,2199.0,4.0,,737156.0,LTPS,6.4,178,2019年
32905668388,八核,,麒麟710,6.0,64.0,2个,3750.0,HUAWEI,Type-C,3200.0,2400万+200万像素,麦芒7,,1428.0,2.0,2000万像素,2527200.0,,6.3,172,2018年
20747724170,,,,6.0,64.0,2个,4000.0,HUAWEI,Type-C,1500.0,,华为HUAWEI Mate10 Pro,11月,2658.0,,,659074.0,OLED,6.0,178,2017年
33268359657,,,,,,2个,3350.0,XIAOMI,Type-C,2100.0,,小米8青春版,9月,1279.0,2.0,,2462400.0,,6.26,169,2018年
100006345106,八核,2.2Ghz,骁龙710,8.0,128.0,2个,3765.0,OPPO,Type-C,26000.0,1600万像素,K3,5月,1899.0,2.0,1600+200万像素,2527200.0,AMOLED,6.5,191,2019年
35702790572,,,麒麟980,,,2个,3500.0,,Type-C,500.0,,荣耀Magic2,10月,2499.0,3.0,,2527200.0,AMOLED,6.39,206,2018年
41249904286,,,,8.0,128.0,2个,3750.0,,Type-C,2100.0,,VCE-AL00,12月,2799.0,,,737156.0,LCD,6.4,172,2018年
40256963649,,,Helio P35,,,2个,3000.0,,Micro USB,300.0,,小米Play,12月,758.0,2.0,,683880.0,,5.84,150,2018年
44883673874,,,骁龙712,6.0,128.0,2个,2970.0,XIAOMI,Type-C,1600.0,,小米9SE,3月,2008.0,,,697416.0,AMOLED,5.97,155,2019年
34952129816,,,,,,2个,3200.0,,Type-C,500.0,,P10,3月,1568.0,2.0,,683870.0,,5.1,145,2017年
46569759617,,,麒麟980,,,2个,4200.0,HUAWEI,Type-C,100.0,,HUAWEI P30 Pro,4月,5488.0,4.0,,697416.0,OLED,6.47,192,2019年
12801366967,八核,,,2.0,16.0,2个,3020.0,HUAWEI,Micro USB,3200.0,500万像素,6A,,618.0,1.0,1300万像素,,,5.0,143,2017年
46553573024,,,麒麟980,,,2个,,,Type-C,100.0,,,4月,5988.0,4.0,,2527200.0,,6.47,,2019年
26888171939,八核,,,2.0,32.0,2个,3000.0,HUAWEI,Micro USB,3100.0,800万像素,畅玩7A,4月,628.0,1.0,1300万像素,1036800.0,,5.7,150,2018年
41312873015,,,Helio P35,6.0,128.0,2个,2900.0,XIAOMI,Micro USB,200.0,,小米Play,12月,1118.0,,,683880.0,,5.84,150,2018年
32967773495,,,,,64.0,2个,,,Lightning（iPhone）,200.0,700万像素,iPhone XR,10月,5089.0,1.0,1200万像素,1483776.0,LCD,6.1,194,2018年
100000384321,八核,,骁龙660,4.0,128.0,2个,2900.0,Meitu,Type-C,4500.0,1200万+500万像素,美图T9限量版/幻彩版,9月,1699.0,2.0,1200+500万像素,,AMOLED,5.88,174,2018年
45672335149,,,麒麟710,,,2个,3400.0,,Micro USB,800.0,,20i,4月,1399.0,0.0,,697416.0,IPS,6.21,164,2019年
30345370574,,,,,,2个,5000.0,HUAWEI,Type-C,3200.0,,荣耀Note10,7月,2165.0,2.0,,596120.0,AMOLED,6.9,230,2018年
47872682089,,,,,,2个,4000.0,,Type-C,1600.0,,7 Pro,5月,5299.0,3.0,,4492800.0,AMOLED,,206,2019年
42284504911,八核,,麒麟710,4.0,64.0,2个,3400.0,,Micro USB,500.0,800万像素,华为畅享 9S,3月,1299.0,3.0,2400万+1600万+200万像素,2527200.0,TFT LCD（IPS）,6.21,160,2019年
45697679332,,,,,,2个,3340.0,HUAWEI,Type-C,900.0,,nova 4e,,1788.2,3.0,,2496960.0,,6.15,159,2019年
26017074477,,,,,,1个,2750.0,,Lightning（iPhone）,2800.0,,iPhone 6s Plus,9月,2838.0,1.0,,683870.0,IPS,5.5,192,2015年
31311336163,八核,2.36GHz+1.8GHz+微智核i7,麒麟970,6.0,128.0,2个,4000.0,,Type-C,500.0,800万像素,mate10 pro,11月,2999.0,2.0,2000+1200万像素,2332800.0,OLED,6.0,178,2017年
41028337559,,,骁龙660,,,2个,4000.0,XIAOMI,Type-C,4100.0,,红米note7,1月,1239.0,2.0,,2527200.0,,6.3,186,2019年
7250254,,260mhz,,,,2个,1200.0,Philips,Mini USB,25000.0,,E135X,4月,298.0,1.0,30万像素,76800.0,,2.4,130,2018年
49499605044,,,骁龙710,,,2个,3765.0,OPPO,Type-C,2100.0,,OPPO K3,6月,1899.0,2.0,,2527200.0,AMOLED,6.5,191,2019年
100006126562,,,,0.5,4.0,2个,1700.0,Philips,Micro USB,200.0,,E517,6月,349.0,1.0,30万像素,76800.0,TFT,2.4,109,2019年
35147406407,,,骁龙660,6.0,64.0,2个,3600.0,OPPO,Micro USB,700.0,,K1,11月,1399.0,,,697416.0,OLED,6.4,156,2018年
30412009533,八核,,麒麟970,6.0,128.0,2个,3750.0,HUAWEI,Type-C,2000.0,2400万像素,华为nova3,7月,2278.0,2.0,2400万+1600万像素,2527200.0,TFT,6.3,166,2018年
28778365076,八核,1.7-2.2,麒麟710,6.0,64.0,2个,3400.0,HUAWEI,Micro USB,70.0,3200万像素,荣耀20i,4月,1599.0,3.0,2400万+800万+200万像素,2527200.0,IPS,6.21,165,2019年
48376892620,八核,,,6.0,128.0,2个,3340.0,HUAWEI,Type-C,3000.0,2000万+200万像素,,12月,1758.0,2.0,2000万+1600万像素,2332800.0,IPS,6.0,169,2017年
46303941893,八核 + 微智核i6,,麒麟710,,,2个,3340.0,,Type-C,300.0,3200万像素,nova 4e,3月,1799.0,3.0,2400万+800万+200万像素,2496960.0,LTPS,6.15,159,2019年
16603899404,,,,,64.0,1个,,Apple,Lightning（iPhone）,5800.0,700万像素,,9月,4999.0,1.0,1200万像素,,,5.5,202,2017年
33570033074,,,,4.0,64.0,2个,,HUAWEI,,700.0,,荣耀9i,6月,1068.0,,,683880.0,,5.84,155,2018年
28643235388,,,,,,2个,3750.0,,Type-C,300.0,,,6月,1499.0,,,,,6.3,,2018年
34663011088,,,,,,,4000.0,,,100.0,2400万像素,Mate 20,,3999.0,3.0,1600万像素+1200万像素+800万像素,2423520.0,TFT,6.53,188,2018年
34208745716,八核,,,,,2个,3100.0,MEIZU,,1900.0,2000万像素,魅族 16X,9月,1538.0,2.0,2000万+1200万像素,2332800.0,,6.0,154,2018年
45677560543,,,麒麟710F,,,2个,3400.0,HUAWEI,Micro USB,70.0,,荣耀20i,4月,1399.0,3.0,,2527200.0,IPS,6.21,164,2019年
45529276112,,,,,,2个,,,Type-C,300.0,,,4月,1399.8,3.0,,697416.0,IPS,6.21,,2019年
38247599567,,,麒麟980,,,2个,4200.0,HUAWEI,Type-C,200.0,,Mate 20 Pro,10月,3289.0,3.0,,729589.0,OLED,6.39,189,2018年
39394290929,,,,4.0,64.0,2个,4000.0,HUAWEI,Micro USB,700.0,,FLA-AL20/FLA-AL10,4月,999.0,,,596120.0,IPS,,170,2018年
48758088584,,,骁龙855,,,2个,4000.0,XIAOMI,Type-C,100.0,,,6月,2608.0,3.0,,697416.0,AMOLED,6.39,191,2019年
33278533282,,,骁龙660,6.0,64.0,2个,3350.0,,Type-C,1200.0,,小米8青春版,9月,1068.0,,,683880.0,,6.26,169,2018年
39872565934,八核,4×Cortex A53 1.8GHz,,,,2个,3750.0,HUAWEI,Type-C,2200.0,2500万像素,nova4 手机,12月,2699.0,3.0,双1200万像素+500万像素,2211840.0,TFT,6.4,172,2018年
45592512662,,,,6.0,64.0,2个,3400.0,HUAWEI,Micro USB,100.0,,荣耀20i,4月,1399.0,,,754689.0,,6.21,164,2019年
26717451321,,,,4.0,128.0,2个,4000.0,HUAWEI,Micro USB,300.0,,,,1168.0,,,596120.0,,,170,2018年
46089089241,,,,,,2个,4020.0,OPPO,Micro USB,1700.0,,A9,5月,1699.0,2.0,,2527200.0,TFT,6.53,190,2019年
45599665996,八核,,,,,2个,,HUAWEI,,1000.0,3200万像素, 荣耀20i,4月,1399.5,3.0,2400万+800万+200万像素,2527200.0,IPS,6.21,164,2019年
23707741437,,,,6.0,128.0,2个,4000.0,HUAWEI,Type-C,1700.0,,Mate9 Pro,12月,2685.0,,,683865.0,AMOLED,5.5,169,2016年
5534017,,,,,,2个,1400.0,,Micro USB,9000.0,,E132X,,149.0,1.0,30万像素,76800.0,,2.4,240,2016年
37030690208,八核,,麒麟980,8.0,512.0,2个,4200.0,,Type-C,200.0,2400万像素,HUAWEI Mate 20 RS 保时捷设计,11月,12999.0,3.0,4000万+2000万+800万像素,4492800.0,OLED,6.39,187,2018年
29228450637,,,Helio P22,,,2个,2900.0,XIAOMI,Micro USB,3800.0,,红米6,6月,628.0,2.0,,1036800.0,,5.45,146,2018年
48940510985,,,麒麟710,6.0,128.0,2个,3400.0,HUAWEI,Micro USB,100.0,800万像素,麦芒8,6月,1899.8,,2400万+1600万+200万像素,2527200.0,TFT LCD（IPS）,6.21,160,2019年
45191822228,八核,,,3.0,64.0,2个,3020.0,HUAWEI,Micro USB,100.0,800万像素,畅享9e,3月,799.0,,1300万像素,1123200.0,TFT LCD（IPS）,6.088,150,2019年
26649956057,八核,0,,6.0,128.0,2个,,HUAWEI,Type-C,2000.0,2400万像素,P20 Pro,4月,3428.0,3.0,800万像素,2419200.0,OLED,6.1,180,2018年
23928557015,,0,,,,2个,1800.0,Philips,Micro USB,12000.0,,E212A,1月,288.0,1.0,30万像素,76800.0,TFT,2.8,135,2018年
41880148841,,,麒麟980,,,2个,4200.0,,Type-C,300.0,,,10月,4499.0,3.0,,729589.0,OLED,6.39,189,2018年
42686330444,,·,麒麟970,,,2个,3750.0,HUAWEI,Type-C,700.0,2500万像素,·nova4,12月,2399.0,3.0,2x1200万像素+500万像素（2400万感光单元）,2211840.0,TFT,6.4,172,2018年
46224606623,八核,,骁龙632,4.0,64.0,2个,4000.0,XIAOMI,Micro USB,200.0,800万像素,红米7,3月,1299.0,2.0,1200万+200万像素,1094400.0,,6.26,180,2019年
29710811196,八核,,,6.0,128.0,2个,3400.0,XIAOMI,Type-C,2700.0,2000万像素,小米8,5月,1928.0,2.0,双1200万像素,,,6.21,175,2018年
40352502084,,,麒麟980,,,2个,4000.0,,Type-C,1000.0,,,12月,2899.0,2.0,,2494800.0,,6.4,,2018年
31344523290,,,,,,2个,4000.0,HUAWEI,Micro USB,400.0,,FLA-AL20,4月,1099.0,2.0,,596120.0,TFT,5.9,170,2018年
48236139552,八核,2×Cortex-A76 Based 2.6GHz,,8.0,128.0,2个,3750.0,,Type-C,100.0,3200万像素,荣耀,6月,2699.5,4.0,4800万+1600万+200万像素,2527200.0,TFT LCD（IPS）,6.26,174,2019年
46556162865,,,麒麟980,,,2个,4200.0,,Type-C,200.0,,HUAWEI P30 Pro,4月,5488.0,,,754689.0,OLED,6.47,192,2019年
31339605481,八核,,骁龙845,,,2个,3010.0,MEIZU,Type-C,2900.0,2000万像素,魅族 16th,8月,1948.0,2.0,2000+1200万像素,2332800.0,,6.0,152,2018年
28398202460,,,,,,2个,3200.0,HUAWEI,Type-C,1000.0,,华为P10,3月,1599.0,2.0,,683870.0,TFT,5.1,145,2017年
45629976007,,,,,,,4200.0,,,90.0,,Mate 20 Pro （UD）,10月,5499.0,,4000+2000+800万像素,4492800.0,OLED,6.39,189,2018年
34674797919,,,麒麟980,,,2个,4000.0,,Type-C,300.0,,mate20,10月,3999.0,3.0,,596120.0,,6.53,,2018年
5980401,单核,,MT6261D,,,2个,5200.0,,Micro USB,130000.0,,F888,10月,178.0,1.0,30万像素,76800.0,TFT,2.4,198,2017年
19580485044,,0,,,,2个,1450.0,Philips,Micro USB,31000.0,,E183A,11月,149.0,1.0,8万像素,76800.0,TFT,2.4,105,2017年
49409355176,,,,2.0,16.0,,,,,2700.0,,-荣耀畅玩7,5月,468.0,,,,,,,2018年
30794081171,单核,,,,,,,NOKIA,Micro USB,4300.0,,诺基亚105,8月,149.0,,,,,1.8,73,2017年
43237843039,,,,,,2个,3020.0,,Micro USB,900.0,,华为畅享 9e,3月,999.0,,,748370.0,TFT LCD（IPS）,6.088,150,2019年
46567102201,,,麒麟980,,,2个,3650.0,HUAWEI,Type-C,100.0,,HUAWEI P30,4月,4188.0,3.0,,754689.0,OLED,6.1,165,2019年
41844596594,,,,2.0,32.0,2个,3020.0,HUAWEI,Micro USB,500.0,,畅享8e 青春,6月,620.0,,,655599.0,,5.45,142,2018年
27073225568,八核,4*1.4GHz+4*1.1GHz,骁龙430,2.0,32.0,2个,3000.0,HUAWEI,Micro USB,2700.0,800万像素,畅玩7A,,659.0,1.0,1300万像素,1036800.0,IPS,5.7,150,2018年
27397698238,八核 + 微智核i7,,麒麟970,6.0,128.0,2个,3400.0,,Type-C,2700.0,2400万像素,,4月,1899.0,2.0,1600万像素,2462400.0,,5.84,153,2018年
44220292457,,,骁龙710,,,2个,3765.0,OPPO,Type-C,1100.0,,Reno,4月,2599.0,,,697416.0,AMOLED,6.4,185,2019年
42305023571,,,骁龙855,,,2个,3100.0,,Type-C,100.0,,SM-G9708,2月,4299.0,2.0,,683880.0,,5.8,150,2019年
34677015392,,,麒麟980,,,2个,5000.0,HUAWEI,Type-C,200.0,2400万像素,Mate 20 X,10月,4599.0,3.0,4000万+2000万+800万像素,2423520.0,,7.2,232,2018年
26655341586,八核,,麒麟970,,,2个,4000.0,HUAWEI,Type-C,2700.0,2400万像素,p20pro,4月,3488.0,3.0,4000+2000+800万像素,,OLED,6.1,180,2018年
28420809397,八核,4*2.36GHz+4*1.7GHz,,4.0,64.0,2个,3000.0,,,2700.0,1600万像素,9i,6月,1078.0,2.0,1300+200万像素,2462400.0,,5.84,152,2018年
49844383614,,,麒麟710,6.0,128.0,2个,3400.0,WE,Micro USB,90.0,,麦芒 8,6月,1899.0,,,2527200.0,TFT LCD（IPS）,6.21,160,2019年
37053340015,,,骁龙636,4.0,128.0,2个,5000.0,HUAWEI,Micro USB,300.0,800万像素,荣耀8X Max,9月,1499.0,,1600万+200万像素,,IPS,,210,2018年
